2011-11-01,11,5,137,16,10,Oregon
2011-11-01,9,2,63,52,10,Canada
2011-11-01,11,-4,22,65,11,New Mexico
2011-11-01,23,16,100,0,14,Australia
2011-11-01,23,12,26,0,11,Other Southwest
2011-11-01,12,5,105,8,10,Connecticut
2011-11-01,23,12,26,0,11,Southwest
2011-11-01,23,12,26,0,11,California
2011-11-01,8,-6,16,183,10,Other Midwest
2011-11-01,20,7,75,0,11,South Carolina
2011-11-01,25,15,39,0,11,Florida
2011-11-01,25,15,39,0,11,Other Southeast
2011-11-01,10,4,87,7,10,Michigan
2011-11-01,17,9,95,0,11,Japan
2011-12-01,6,-8,19,142,10,New Mexico
2011-12-01,20,7,25,0,10,Arizona
2011-12-01,3,-3,64,296,9,Canada
2011-12-01,16,4,90,0,10,South Carolina
2011-12-01,2,-10,17,223,9,Midwest
2011-12-01,23,12,52,0,11,Southeast
2011-12-01,7,0,106,100,10,Northeast
2011-12-01,7,0,106,100,10,Other Northeast
2011-12-01,7,0,106,100,10,New York
2011-12-01,7,0,106,100,10,Connecticut
2011-12-01,23,12,52,0,11,Other Southeast
2011-12-01,23,12,52,0,11,Florida
2011-12-01,20,9,57,0,10,California
2011-12-01,20,9,57,0,10,Southwest
2011-12-01,7,0,106,100,10,New Jersey
2011-12-01,20,9,57,0,10,Other Southwest
2011-12-01,23,6,5,0,11,Mexico
2011-12-01,25,18,76,0,15,Australia
2011-12-01,2,-10,17,223,9,Other Midwest
2011-12-01,4,-4,23,0,10,South Korea
2011-12-01,13,2,104,1,10,Georgia
2011-12-01,3,-3,72,136,9,Illinois
2011-12-01,5,-1,56,328,10,Ohio
2011-12-01,3,-3,72,136,9,Michigan
2011-12-01,14,3,8,0,10,Nevada
2011-12-01,8,3,157,63,9,Oregon
2011-12-01,12,4,55,0,10,Japan
2011-12-01,15,5,70,15,10,Texas
